"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT05","WT06","WT08","WT09"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-19","0.27",,,,"51","32","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-20","0.08",,,,"43","24","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-21","0.00",,,,"29","17",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-22","0.00",,,,"40","19",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-23","0.00",,,,"42","27",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-24","0.00",,,,"48","29","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-25","0.27",,,,"59","38","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-26","0.03",,,,"41","36","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-27","0.00",,,,"51","34","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-28","0.22",,,,"50","38","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-29","0.47",,,,"55","40","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-30","0.08",,,,"40","37","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-03-31","0.00",,,,"43","35",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-01","0.00","0.0",,,"51","32",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-02","0.00",,,,"54","27","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-03","0.00",,,,"61","27",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-04","0.22",,,,"48","28","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-05","0.00",,,,"47","26",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-06","0.00",,,,"55","26","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-07","0.26",,,,"62","34","    1","    1","    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-08","0.14",,,,"62","39","    1","    1",,"    1",,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-09","0.00",,,,"44","33","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-10","0.00",,,,"38","29",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-11","0.00",,,,"57","28",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-12","0.00",,,,"51","41",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-13","0.21",,,,"53","30","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-14","0.01",,,,"36","26","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-15","0.00",,,,"37","19",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-16","0.00",,,,"42","24","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-17","0.00",,,,"49","29",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-18","0.02",,,,"58","31",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-19","0.10",,,,"48","28","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-20","0.22",,,,"58","26","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-21","0.04",,,,"37","28","    1",,,,,,"    1"
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-22","0.00",,,,"38","22",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-23","0.00",,,,"42","35",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-24","0.00",,,,"49","32","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-25","0.00",,,,"56","28",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-26","0.00",,,,"59","30",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-27","0.37",,,,"60","28","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-28","0.00",,,,"58","42","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-29","1.53",,,,"57","40","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-04-30","0.20",,,,"47","33","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-01","0.01",,,,"62","30","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-02","0.01",,,,"73","50",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-03","0.00",,,,"66","39",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-04","0.00",,,,"46","36",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-05","0.00",,,,"50","31",,,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-06","0.00",,,,"60","27",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-07","0.00",,,,"50","33",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-08","0.01",,,,"39","28","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-09","0.00",,,,"53","29",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-10","0.01",,,,"42","35","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-11","0.00",,,,"43","27",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-12","0.00",,,,"47","26",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-13","0.00",,,,"58","24",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-14","0.19",,,,"58","46","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-15","0.00",,,,"68","44","    1","    1",,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-16","0.00",,,,"63","37",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-17","0.88",,,,"62","51","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-18","1.36",,,,"58","52","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-19","0.04",,,,"74","53","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-20","0.00",,,,"73","48",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-21","0.00",,,,"69","48",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-22","0.00",,,,"77","50",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-23","0.00",,,,"74","51","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-24","0.09",,,,"76","55","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-25","0.00","0.0","0.0",,"87","54","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-26","0.78",,,,"91","60","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-27","0.07",,,,"90","69",,,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-28","0.65",,,,"78","63","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-29","0.09",,,,"70","53","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-30","0.01",,,,"59","45",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-05-31","0.00",,,,"65","35",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-01","0.03",,,,"76","44",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-02","0.00",,,,"91","62",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-03","0.00",,,,"84","59",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-04","0.00",,,,"77","53",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-05","0.03",,,,"74","53",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-06","0.00",,,,"65","52","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-07","0.00",,,,"69","43","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-08","0.00",,,,"91","53",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-09","0.13",,,,"95","58",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-10","1.38",,,,"81","54","    1",,"    1",,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-11","0.04",,,,"74","48","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-12","0.00",,,,"58","45",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-13","0.00",,,,"65","41",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-14","0.00",,,,"71","40",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-15","0.00",,,,"78","43",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-16","0.00",,,,"84","47",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-17","0.00",,,,"84","56",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-18","0.00",,,,"88","55",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-19","0.00",,,,"91","59",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-20","0.17",,,,"89","60","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-21","0.01",,,,"79","62","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-22","0.34",,,,"75","58","    1",,"    1",,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-23","1.44",,,,"67","57","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-24","0.00",,,,"74","55",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-25","0.00",,,,"81","54",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-26","0.00",,,,"86","62",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-27","0.00",,,,"81","60",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-28","0.00",,,,"79","55","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-29","0.00",,,,"92","63",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-06-30","0.00",,,,"93","68",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-01","0.00",,,,"87","61",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-02","0.00",,,,"92","61",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-03","0.00",,,,"88","65","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-04","0.00",,,,"90","64","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-05","0.00",,,,"92","65",,,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-06","0.00",,,,"95","64",,,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-07","0.00",,,,"91","68",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-08","0.00",,,,"92","64",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-09","0.21",,,,"94","68","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-10","0.24",,,,"78","67","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-11","0.00",,,,"84","60",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-12","0.00",,,,"74","63",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-13","0.00",,,,"80","58",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-14","0.00",,,,"84","55",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-15","1.70",,,,"81","65","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-16","0.01",,,,"80","64",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-17","0.00",,,,"89","61",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-18","1.09",,,,"91","70","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-19","1.52","0.0","0.0",,"84","68","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-20","0.00",,,,"73","56","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-21","0.00",,,,"75","52",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-22","0.21",,,,"83","64","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-23","0.00",,,,"79","64",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-24","0.00",,,,"86","59",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-25","0.00",,,,"91","65",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-26","0.11",,,,"92","74","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-27","0.00",,,,"83","66",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-28","0.00",,,,"84","63",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-29","0.00",,,,"80","66",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-30","0.00",,,,"79","63",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-07-31","0.00",,,,"79","57",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-01","0.01",,,,"84","60",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-02","0.00","0.0","0.0",,"81","65",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-03","0.21",,,,"67","60","    1",,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-04","0.00",,,,"71","55",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-05","0.00",,,,"76","51",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-06","0.00",,,,"82","56",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-07","0.00",,,,"85","54",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-08","0.85",,,,"76","60","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-09","0.00",,,,"89","69","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-10","0.00",,,,"89","72",,,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-11","0.00",,,,"84","60",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-12","0.00",,,,"89","62",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-13","0.00",,,,"83","64",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-14","0.00","0.0","0.0",,"91","61",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-15","0.00","0.0","0.0",,"84","71",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-16","0.00",,,,"81","61",,,,,,"    1",
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-17","0.00",,,,"80","59",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-18","0.00",,,,"73","53",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-19","0.00",,,,"77","48",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-20","0.00",,,,"86","67",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-21","0.00",,,,"88","67",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-22","0.02",,,,"90","68",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-23","0.00",,,,"87","68",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-24","0.00",,,,"88","68",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-25","0.00",,,,"87","60","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-26","1.59",,,,"88","63","    1",,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-27","0.02",,,,"83","63",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-28","0.09",,,,"73","60","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-29","0.04",,,,"72","62","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-30","0.00",,,,"71","57",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-08-31","0.00",,,,"77","54",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-01","0.00",,,,"76","52",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-02","0.43",,,,"78","57","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-03","0.12",,,,"81","57",,,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-04","0.00",,,,"73","50",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-05","0.00",,,,"74","49",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-06","0.01",,,,"77","47",,,"    1",,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-07","0.02",,,,"73","54",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-08","0.15",,,,"60","50",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-09","0.16",,,,"55","49","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-10","0.08",,,,"60","45","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-11","0.00",,,,"71","40",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-12","0.65",,,,"68","55","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-13","0.01",,,,"70","60","    1",,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-14","0.00",,,,"64","47",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-15","0.00",,,,"77","50",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-16","0.00",,,,"74","57",,,,,,,
"USW00014850","TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US","2020-09-17","0.00",,,,"60","45",,,,,,,
